FileBatchCategory,Batch,Day,Hours,Subject
TimeTable,1A81,Thursday,6:50 PM,1B8
TimeTable,1A91,Thursday,6:50 PM,1B9
TimeTable,1X11,Thursday,6:50 PM,1G1
TimeTable,1X21,Thursday,6:50 PM,1J1
TimeTable,1X23,Thursday,6:50 PM,1R1
TimeTable,1A11,Thursday,6:50 PM,1B11
TimeTable,1A12,Thursday,6:50 PM,1B12
TimeTable,1A13,Thursday,6:50 PM,1B13
TimeTable,1A14,Thursday,6:50 PM,1B14
TimeTable,1A15,Thursday,6:50 PM,1B15
TimeTable,1A16,Thursday,6:50 PM,1B16
TimeTable,1A17,Thursday,6:50 PM,1B17
TimeTable,1A18,Thursday,6:50 PM,1B18
TimeTable,1A21,Thursday,6:50 PM,1B21
TimeTable,1A22,Thursday,6:50 PM,1B22
TimeTable,1A23,Thursday,6:50 PM,1B23
TimeTable,1A24,Thursday,6:50 PM,1B24
TimeTable,1A25,Thursday,6:50 PM,1B25
TimeTable,1A26,Thursday,6:50 PM,1B26
TimeTable,1A27,Thursday,6:50 PM,1B27
TimeTable,1A28,Thursday,6:50 PM,1B28
TimeTable,1A31,Thursday,6:50 PM,1B31
TimeTable,1A32,Thursday,6:50 PM,1B32
TimeTable,1A33,Thursday,6:50 PM,1B33
TimeTable,1A34,Thursday,6:50 PM,1B34
TimeTable,1A35,Thursday,6:50 PM,1B35
TimeTable,1A36,Thursday,6:50 PM,1B36
TimeTable,1A37,Thursday,6:50 PM,1B37
TimeTable,1A38,Thursday,6:50 PM,1B38
TimeTable,1A41,Thursday,6:50 PM,1B41
TimeTable,1A42,Thursday,6:50 PM,1B42
TimeTable,1A43,Thursday,6:50 PM,1B43
TimeTable,1A44,Thursday,6:50 PM,1B44
TimeTable,1A45,Thursday,6:50 PM,1B45
TimeTable,1A51,Thursday,6:50 PM,1B51
TimeTable,1A52,Thursday,6:50 PM,1B52
TimeTable,1A53,Thursday,6:50 PM,1B53
TimeTable,1A54,Thursday,6:50 PM,1B54
TimeTable,1A55,Thursday,6:50 PM,1B55
TimeTable,1A61,Thursday,6:50 PM,1B61
TimeTable,1A62,Thursday,6:50 PM,1B62
TimeTable,1A63,Thursday,6:50 PM,1B63
TimeTable,1A64,Thursday,6:50 PM,1B64
TimeTable,1A65,Thursday,6:50 PM,1B65
TimeTable,1A71,Thursday,6:50 PM,1B71
TimeTable,1A72,Thursday,6:50 PM,1B72
TimeTable,1A73,Thursday,6:50 PM,1B73
TimeTable,1A74,Thursday,6:50 PM,1B74
TimeTable,1A75,Thursday,6:50 PM,1B75
TimeTable,1A81,Thursday,6:50 PM,1B81
TimeTable,1A82,Thursday,6:50 PM,1B82
TimeTable,1A83,Thursday,6:50 PM,1B83
TimeTable,1A84,Thursday,6:50 PM,1B84
TimeTable,1A85,Thursday,6:50 PM,1B85
TimeTable,1A91,Thursday,6:50 PM,1B91
TimeTable,1A92,Thursday,6:50 PM,1B92
TimeTable,1A93,Thursday,6:50 PM,1B93
TimeTable,1A94,Thursday,6:50 PM,1B94
TimeTable,1A95,Thursday,6:50 PM,1B95
TimeTable,1X11,Thursday,6:50 PM,1G11
TimeTable,1X12,Thursday,6:50 PM,1G12
TimeTable,1X13,Thursday,6:50 PM,1G13
TimeTable,1X14,Thursday,6:50 PM,1G14
TimeTable,1X21,Thursday,6:50 PM,1J11
TimeTable,1X23,Thursday,6:50 PM,1R11
TimeTable,1X24,Thursday,6:50 PM,1R12
TimeTable,1ST YEAR A: TABLE 1,Thursday,DAY,DAY
TimeTable,1A11,Thursday,DAY,1B1A
TimeTable,1A12,Thursday,DAY,1B1B
TimeTable,1A13,Thursday,DAY,1B1C
TimeTable,1A14,Thursday,DAY,1B1D
TimeTable,1A15,Thursday,DAY,1B1E
TimeTable,1A16,Thursday,DAY,1B1F
TimeTable,1A17,Thursday,DAY,1B1G
TimeTable,1A18,Thursday,DAY,1B1H
TimeTable,1A21,Thursday,DAY,1B2A
TimeTable,1A22,Thursday,DAY,1B2B
TimeTable,1A23,Thursday,DAY,1B2C
TimeTable,1A24,Thursday,DAY,1B2D
TimeTable,1A25,Thursday,DAY,1B2E
TimeTable,1A26,Thursday,DAY,1B2F
TimeTable,1A27,Thursday,DAY,1B2G
TimeTable,1A28,Thursday,DAY,1B2H
TimeTable,1A31,Thursday,DAY,1B3A
TimeTable,1A32,Thursday,DAY,1B3B
TimeTable,1A33,Thursday,DAY,1B3C
TimeTable,1A34,Thursday,DAY,1B3D
TimeTable,1A35,Thursday,DAY,1B3E
TimeTable,1A36,Thursday,DAY,1B3F
TimeTable,1A37,Thursday,DAY,1B3G
TimeTable,1A38,Thursday,DAY,1B3H
TimeTable,1A41,Thursday,DAY,1B4A
TimeTable,1A42,Thursday,DAY,1B4B
TimeTable,1A43,Thursday,DAY,1B4C
TimeTable,1A44,Thursday,DAY,1B4D
TimeTable,1A45,Thursday,DAY,1B4E
TimeTable,1A51,Thursday,DAY,1B5A
TimeTable,1A52,Thursday,DAY,1B5B
TimeTable,1A53,Thursday,DAY,1B5C
TimeTable,1A54,Thursday,DAY,1B5D
TimeTable,1A55,Thursday,DAY,1B5E
TimeTable,1A61,Thursday,DAY,1B6A
TimeTable,1A62,Thursday,DAY,1B6B
TimeTable,1A63,Thursday,DAY,1B6C
TimeTable,1A64,Thursday,DAY,1B6D
TimeTable,1A65,Thursday,DAY,1B6E
TimeTable,1A71,Thursday,DAY,1B7A
TimeTable,1A72,Thursday,DAY,1B7B
TimeTable,1A73,Thursday,DAY,1B7C
TimeTable,1A74,Thursday,DAY,1B7D
TimeTable,1A75,Thursday,DAY,1B7E
TimeTable,1A81,Thursday,DAY,1B8A
TimeTable,1A82,Thursday,DAY,1B8B
TimeTable,1A83,Thursday,DAY,1B8C
TimeTable,1A84,Thursday,DAY,1B8D
TimeTable,1A85,Thursday,DAY,1B8E
TimeTable,1A91,Thursday,DAY,1B9A
TimeTable,1A92,Thursday,DAY,1B9B
TimeTable,1A93,Thursday,DAY,1B9C
TimeTable,1A94,Thursday,DAY,1B9D
TimeTable,1A95,Thursday,DAY,1B9E
TimeTable,1X11,Thursday,DAY,1G1A
TimeTable,1X12,Thursday,DAY,1G1B
TimeTable,1X13,Thursday,DAY,1G1C
TimeTable,1X14,Thursday,DAY,1G1D
TimeTable,1X21,Thursday,DAY,1J1A
TimeTable,1X23,Thursday,DAY,1R1A
TimeTable,1X24,Thursday,DAY,1R1B
TimeTable,1A51,Thursday,DAY,UPH013T
TimeTable,1A52,Thursday,DAY,UPH013T
TimeTable,1A53,Thursday,DAY,UMA023T
TimeTable,1A95,Thursday,DAY,UES101P
TimeTable,1X23,Thursday,DAY,UPH014P
TimeTable,1A51,Thursday,M,E305
TimeTable,1A52,Thursday,M,E306
TimeTable,FIRST YEAR -A,Thursday,M,LC29
TimeTable,1A53,Thursday,M,T201
TimeTable,1A95,Thursday,M,CAD
TimeTable,1X23,Thursday,M,G325
TimeTable,1A11,Thursday,M,UES102L
TimeTable,1A41,Thursday,M,UES102L
TimeTable,1A51,Thursday,M,UMA023T
TimeTable,1A52,Thursday,M,UMA023T
TimeTable,1A53,Thursday,M,UPH013T
TimeTable,1A81,Thursday,M,UES102L
TimeTable,1A95,Thursday,M,LAB1
TimeTable,1X23,Thursday,M,LAB-3
TimeTable,1A11,Thursday,O,LT103
TimeTable,1A41,Thursday,O,LP104
TimeTable,1A51,Thursday,O,E305
TimeTable,1A52,Thursday,O,E306
TimeTable,FIRST YEAR -A,Thursday,O,LAW
TimeTable,1A53,Thursday,O,T201
TimeTable,1A81,Thursday,O,LP107
TimeTable,1A95,Thursday,O,LC-1
TimeTable,1X23,Thursday,O,LC15
TimeTable,1A11,Thursday,O,UMA023L
TimeTable,1A32,Thursday,O,UES101T
TimeTable,1A33,Thursday,O,UES101T
TimeTable,1A41,Thursday,O,UMA023L
TimeTable,1A51,Thursday,O,UPH013P
TimeTable,1A52,Thursday,O,UPH013P
TimeTable,1A53,Thursday,O,UPH013P
TimeTable,1A61,Thursday,O,UHU003P
TimeTable,1A62,Thursday,O,UHU003P
TimeTable,1A63,Thursday,O,UHU003P
TimeTable,1A65,Thursday,O,UMA023T
TimeTable,1A74,Thursday,O,UES101P
TimeTable,1A81,Thursday,O,UMA023L
TimeTable,1A91,Thursday,O,UHU003P
TimeTable,1A92,Thursday,O,UES101P
TimeTable,1A95,Thursday,O,UMA023T
TimeTable,1X21,Thursday,O,UPH010L
TimeTable,1X23,Thursday,O,UHU011L
TimeTable,1A11,Thursday,N,LT103
TimeTable,1A32,Thursday,N,F312
TimeTable,1A33,Thursday,N,F310
TimeTable,1A41,Thursday,N,LP104
TimeTable,1A51,Thursday,N,G325
TimeTable,1A52,Thursday,N,G312
TimeTable,1A53,Thursday,N,G310
TimeTable,1A61,Thursday,N,G317
TimeTable,1A62,Thursday,N,B223
TimeTable,1A63,Thursday,N,C309
TimeTable,1A65,Thursday,N,T201
TimeTable,1A74,Thursday,N,MED CAD
TimeTable,1A81,Thursday,N,LP107
TimeTable,1A91,Thursday,N,B109
TimeTable,1A92,Thursday,N,CAB
TimeTable,1A95,Thursday,N,E306
TimeTable,1X21,Thursday,N,E301
TimeTable,1X23,Thursday,N,E108
TimeTable,1A11,Thursday,N,UPH013L
TimeTable,1A31,Thursday,N,UES101P
TimeTable,1A32,Thursday,N,GUP
TimeTable,1A33,Thursday,N,SAT
TimeTable,1A41,Thursday,N,UPH013L
TimeTable,1A51,Thursday,N,LAB-3
TimeTable,1A52,Thursday,N,LAB-1
TimeTable,1A53,Thursday,N,LAB-2
TimeTable,1A61,Thursday,N,LAB
TimeTable,1A62,Thursday,N,LAB
TimeTable,1A63,Thursday,N,LAB
TimeTable,1A65,Thursday,N,UPH013T
TimeTable,1A74,Thursday,N,LAB-2
TimeTable,1A81,Thursday,N,UPH013L
TimeTable,1A91,Thursday,N,LAB
TimeTable,1A92,Thursday,N,LAB1
TimeTable,1A95,Thursday,N,UPH013T
TimeTable,1X21,Thursday,N,UBM001L
TimeTable,1X23,Thursday,N,UCT102L
TimeTable,1A11,Thursday,D,LT103
TimeTable,1A31,Thursday,D,CAD-3
TimeTable,1A41,Thursday,D,LP104
TimeTable,1A51,Thursday,D,LC19
TimeTable,1A52,Thursday,D,LC11
TimeTable,1A53,Thursday,D,LC17
TimeTable,1A61,Thursday,D,LC5
TimeTable,1A62,Thursday,D,DKS
TimeTable,1A63,Thursday,D,LC7
TimeTable,1A65,Thursday,D,T201
TimeTable,1A74,Thursday,D,LC7
TimeTable,1A81,Thursday,D,LP107
TimeTable,1A91,Thursday,D,LC9
TimeTable,1A92,Thursday,D,AMR
TimeTable,1A95,Thursday,D,E306
TimeTable,1X21,Thursday,D,E301
TimeTable,1X23,Thursday,D,E108
TimeTable,1A11,Thursday,D,UES102P
TimeTable,1A16,Thursday,D,UHU003P
TimeTable,1A17,Thursday,D,UHU003P
TimeTable,1A18,Thursday,D,UHU003P
TimeTable,1A31,Thursday,D,LAB
TimeTable,1A41,Thursday,D,UMA023T
TimeTable,1A44,Thursday,D,UMA023T
TimeTable,1A45,Thursday,D,UES101T
TimeTable,1A51,Thursday,D,UES101P
TimeTable,1A52,Thursday,D,UES101P
TimeTable,1A53,Thursday,D,UES101T
TimeTable,1A54,Thursday,D,UES101T
TimeTable,1A61,Thursday,D,UPH013L
TimeTable,1A91,Thursday,D,UMA023L
TimeTable,1X21,Thursday,D,UCB028L
TimeTable,1X23,Thursday,D,UPH014L
TimeTable,1A11,Thursday,A,W/SHOP
TimeTable,1A16,Thursday,A,B109
TimeTable,1A17,Thursday,A,C309
TimeTable,1A18,Thursday,A,B223
TimeTable,1A31,Thursday,A,SKS
TimeTable,1A41,Thursday,A,E303
TimeTable,1A44,Thursday,A,E306
TimeTable,1A45,Thursday,A,F311
TimeTable,1A51,Thursday,A,CAD-1
TimeTable,1A52,Thursday,A,CAD-2
TimeTable,1A53,Thursday,A,F312
TimeTable,1A54,Thursday,A,F310
TimeTable,1A61,Thursday,A,LP104
TimeTable,1A91,Thursday,A,LP107
TimeTable,1X21,Thursday,A,E301
TimeTable,1X23,Thursday,A,E108
TimeTable,1A11,Thursday,A,PKC
TimeTable,1A16,Thursday,A,LAB
TimeTable,1A17,Thursday,A,LAB
TimeTable,1A18,Thursday,A,LAB
TimeTable,1A41,Thursday,A,UPH013T
TimeTable,1A44,Thursday,A,UPH013T
TimeTable,1A45,Thursday,A,ROK
TimeTable,1A51,Thursday,A,LAB
TimeTable,1A52,Thursday,A,LAB
TimeTable,1A53,Thursday,A,HMS
TimeTable,1A54,Thursday,A,RKY
TimeTable,1A61,Thursday,A,UMA023L
TimeTable,1A91,Thursday,A,UES101L
TimeTable,1X21,Thursday,A,UMA015L
TimeTable,1A16,Thursday,Y,SAL
TimeTable,1A17,Thursday,Y,LC8
TimeTable,1A18,Thursday,Y,SPK
TimeTable,1A41,Thursday,Y,E303
TimeTable,1A44,Thursday,Y,E306
TimeTable,1A51,Thursday,Y,SNL
TimeTable,1A52,Thursday,Y,KLD
TimeTable,1A61,Thursday,Y,LP104
TimeTable,1A91,Thursday,Y,LP107
TimeTable,1X21,Thursday,Y,E301
TimeTable,1A71,Thursday,Y,UES101L
TimeTable,1X11,Thursday,Y,UES101L
TimeTable,1X24,Thursday,Y,UCT101T
TimeTable,1A71,Thursday,Y,LP104
TimeTable,1X11,Thursday,Y,F201
TimeTable,1X24,Thursday,Y,E307
TimeTable,1A21,Thursday,Y,UES102L
TimeTable,1A31,Thursday,Y,UHU003P
TimeTable,1A32,Thursday,Y,UHU003P
TimeTable,1A33,Thursday,Y,UHU003P
TimeTable,1A34,Thursday,Y,UHU003P
TimeTable,1A35,Thursday,Y,UMA023T
TimeTable,1A36,Thursday,Y,UPH013P
TimeTable,1A37,Thursday,Y,UPH013T
TimeTable,1A41,Thursday,Y,UES101P
TimeTable,1A42,Thursday,Y,UES101P
TimeTable,1A43,Thursday,Y,UES101P
TimeTable,1A61,Thursday,Y,UES101T
TimeTable,1A71,Thursday,Y,UHU003L
TimeTable,1A81,Thursday,Y,UES102P
TimeTable,1X11,Thursday,Y,UMA005/UMA022L
TimeTable,1X23,Thursday,Y,UCT104L
TimeTable,1A21,Thursday,Y,LT103
TimeTable,1A31,Thursday,Y,B109
TimeTable,1A32,Thursday,Y,G317
TimeTable,1A33,Thursday,Y,B223
TimeTable,1A34,Thursday,Y,C309
TimeTable,1A35,Thursday,Y,E306
TimeTable,1A36,Thursday,Y,G312
TimeTable,1A37,Thursday,Y,T201
TimeTable,1A41,Thursday,Y,CAD-1
TimeTable,1A42,Thursday,Y,CAD-2
TimeTable,1A43,Thursday,Y,CAD-3
TimeTable,1A61,Thursday,Y,F311
TimeTable,1A71,Thursday,Y,LP104
TimeTable,1A81,Thursday,Y,W/SHOP
TimeTable,1X11,Thursday,Y,F201/LP101
TimeTable,1X23,Thursday,Y,E108
TimeTable,1A21,Thursday,Y,UPH013L
TimeTable,1A31,Thursday,Y,LAB
TimeTable,1A32,Thursday,Y,LAB
TimeTable,1A33,Thursday,Y,LAB
TimeTable,1A34,Thursday,Y,LAB
TimeTable,1A35,Thursday,Y,UPH013T
TimeTable,1A36,Thursday,Y,LAB-1
TimeTable,1A37,Thursday,Y,UMA023T
TimeTable,1A41,Thursday,Y,LAB
TimeTable,1A42,Thursday,Y,LAB
TimeTable,1A43,Thursday,Y,LAB
TimeTable,1A51,Thursday,Y,UES101L
TimeTable,1A61,Thursday,Y,RSJ
TimeTable,1A75,Thursday,Y,UMA023T
TimeTable,1A81,Thursday,Y,SCS
TimeTable,1X11,Thursday,Y,UBT008L
TimeTable,1X23,Thursday,Y,UEE002L
TimeTable,1A21,Thursday,Y,LT103
TimeTable,1A31,Thursday,Y,LC5
TimeTable,1A32,Thursday,Y,LC-1
TimeTable,1A33,Thursday,Y,LC-2
TimeTable,1A34,Thursday,Y,LC-3
TimeTable,1A35,Thursday,Y,E306
TimeTable,1A36,Thursday,Y,LC11
TimeTable,1A37,Thursday,Y,T201
TimeTable,1A41,Thursday,Y,PKC
TimeTable,1A42,Thursday,Y,GUP
TimeTable,1A43,Thursday,Y,KLD
TimeTable,1A51,Thursday,Y,LP104
TimeTable,1A75,Thursday,Y,T202
TimeTable,1X11,Thursday,Y,F201
TimeTable,1X23,Thursday,Y,E108
TimeTable,1A11,Thursday,Y,UES101P
TimeTable,1A12,Thursday,Y,UES101P
TimeTable,1A13,Thursday,Y,UPH013T
TimeTable,1A21,Thursday,Y,UES101T
TimeTable,1A22,Thursday,Y,UES101T
TimeTable,1A23,Thursday,Y,UES101P
TimeTable,1A31,Thursday,Y,UHU003L
TimeTable,1A51,Thursday,Y,UMA023L
TimeTable,1A72,Thursday,Y,UES101P
TimeTable,1A75,Thursday,Y,UPH013T
TimeTable,1A81,Thursday,Y,UPH013P
TimeTable,1A82,Thursday,Y,UPH013P
TimeTable,1A83,Thursday,Y,UHU003P
TimeTable,1A84,Thursday,Y,UHU003P
TimeTable,1A85,Thursday,Y,UHU003P
TimeTable,1A91,Thursday,Y,UES102P
TimeTable,1X11,Thursday,Y,UPH013P
TimeTable,1X21,Thursday,Y,UHU003P
TimeTable,1A11,Thursday,Y,CAD-1
TimeTable,1A12,Thursday,Y,CAD-2
TimeTable,1A13,Thursday,Y,E306
TimeTable,1A21,Thursday,Y,F311
TimeTable,1A22,Thursday,Y,F312
TimeTable,1A23,Thursday,Y,CAD-3
TimeTable,1A31,Thursday,Y,LT103
TimeTable,1A51,Thursday,Y,LP104
TimeTable,1A72,Thursday,Y,CED/CAD
TimeTable,1A75,Thursday,Y,T202
TimeTable,1A81,Thursday,Y,G310
TimeTable,1A82,Thursday,Y,G325
TimeTable,1A83,Thursday,Y,B109
TimeTable,1A84,Thursday,Y,G317
TimeTable,1A85,Thursday,Y,B223
TimeTable,1A91,Thursday,Y,W/SHOP
TimeTable,1X11,Thursday,Y,G312
TimeTable,1X21,Thursday,Y,C309
TimeTable,1A11,Thursday,Y,LAB
TimeTable,1A12,Thursday,Y,LAB
TimeTable,1A21,Thursday,Y,SBH
TimeTable,1A22,Thursday,Y,ANP
TimeTable,1A23,Thursday,Y,LAB
TimeTable,1A31,Thursday,Y,UES102L
TimeTable,1A51,Thursday,Y,UES102L
TimeTable,1A72,Thursday,Y,LAB
TimeTable,1A81,Thursday,Y,LAB-2
TimeTable,1A82,Thursday,Y,LAB-3
TimeTable,1A83,Thursday,Y,LAB
TimeTable,1A84,Thursday,Y,LAB
TimeTable,1A85,Thursday,Y,LAB
TimeTable,1A91,Thursday,Y,SAT
TimeTable,1X11,Thursday,Y,LAB-1
TimeTable,1X21,Thursday,Y,LAB
TimeTable,1A11,Thursday,Y,PWS
TimeTable,1A12,Thursday,Y,NDS
TimeTable,1A23,Thursday,Y,SNL
TimeTable,1A31,Thursday,Y,LT103
TimeTable,1A51,Thursday,Y,LP104
TimeTable,1A72,Thursday,Y,PTK/LC7
TimeTable,1A81,Thursday,Y,SDT
TimeTable,1A82,Thursday,Y,ALU
TimeTable,1A83,Thursday,Y,LC7
TimeTable,1A84,Thursday,Y,LC8
TimeTable,1A85,Thursday,Y,LC9
TimeTable,1X11,Thursday,Y,SDV
TimeTable,1X21,Thursday,Y,LC4
TimeTable,1A21,Thursday,Y,UPH013P
TimeTable,1A22,Thursday,Y,UPH013P
TimeTable,1A25,Thursday,Y,UMA023T
TimeTable,1A31,Thursday,Y,UPH013L
TimeTable,1A42,Thursday,Y,UMA023T
TimeTable,1A43,Thursday,Y,UPH013T
TimeTable,1A44,Thursday,Y,UES101P
TimeTable,1A45,Thursday,Y,UES101P
TimeTable,1A51,Thursday,Y,UPH013L
TimeTable,1A61,Thursday,Y,UES102P
TimeTable,1A71,Thursday,Y,UHU003P
TimeTable,1A73,Thursday,Y,UHU003P
TimeTable,1A74,Thursday,Y,UHU003P
TimeTable,1A91,Thursday,Y,UHU003L
TimeTable,1X11,Thursday,Y,UES101T
TimeTable,1X12,Thursday,Y,UES101P
TimeTable,1X13,Thursday,Y,UPH013P
TimeTable,1A21,Thursday,T,G312
TimeTable,1A22,Thursday,T,G310
TimeTable,1A25,Thursday,T,T202
TimeTable,1A31,Thursday,T,LT103
TimeTable,1A42,Thursday,T,T201
TimeTable,1A43,Thursday,T,E306
TimeTable,1A44,Thursday,T,CAD-1
TimeTable,1A45,Thursday,T,CAD-2
TimeTable,1A51,Thursday,T,LP104
TimeTable,1A61,Thursday,T,W/SHOP
TimeTable,1A71,Thursday,T,B109
TimeTable,1A73,Thursday,T,B223
TimeTable,1A74,Thursday,T,C309
TimeTable,1A91,Thursday,T,LP107
TimeTable,1X11,Thursday,T,F310
TimeTable,1X12,Thursday,T,MED/CAD
TimeTable,1X13,Thursday,T,G325
TimeTable,1A21,Thursday,T,LAB-1
TimeTable,1A22,Thursday,T,LAB-2
TimeTable,1A25,Thursday,T,UPH013T
TimeTable,1A31,Thursday,T,UMA023L
TimeTable,1A42,Thursday,T,UPH013T
TimeTable,1A43,Thursday,T,UMA023T
TimeTable,1A44,Thursday,T,LAB
TimeTable,1A45,Thursday,T,LAB
TimeTable,1A51,Thursday,T,UHU003L
TimeTable,1A61,Thursday,T,KLD/MKD
TimeTable,1A71,Thursday,T,LAB
TimeTable,1A73,Thursday,T,LAB
TimeTable,1A74,Thursday,T,LAB
TimeTable,1A91,Thursday,T,UES102L
TimeTable,1X11,Thursday,T,TRN/LC-4
TimeTable,1X12,Thursday,T,LAB-3
TimeTable,1X13,Thursday,T,LAB-3
TimeTable,1X23,Thursday,T,UPH014L
TimeTable,1A21,Thursday,U,LC28/LC41
TimeTable,1A22,Thursday,U,LC12/LC23
TimeTable,1A25,Thursday,U,T202
TimeTable,1A31,Thursday,U,LT103
TimeTable,1A42,Thursday,U,T201
TimeTable,1A43,Thursday,U,E306
TimeTable,1A44,Thursday,U,PWS
TimeTable,1A45,Thursday,U,ROK
TimeTable,1A51,Thursday,U,LP104
TimeTable,1A71,Thursday,U,LC4
TimeTable,1A73,Thursday,U,LC6
TimeTable,1A74,Thursday,U,LC7
TimeTable,1A91,Thursday,U,LP107
TimeTable,1X12,Thursday,U,SBJ
TimeTable,1X13,Thursday,U,LC25
TimeTable,1X23,Thursday,U,E108
TimeTable,1A11,Thursday,U,UHU003P
TimeTable,1A12,Thursday,U,UHU003P
TimeTable,1A13,Thursday,U,UHU003P
TimeTable,1A14,Thursday,U,UHU003P
TimeTable,1A15,Thursday,U,UPH013P
TimeTable,1A16,Thursday,U,UES102P
TimeTable,1A23,Thursday,U,UPH013P
TimeTable,1A24,Thursday,U,UES101T
TimeTable,1A25,Thursday,U,UES101T
TimeTable,1A26,Thursday,U,UPH013P
TimeTable,1A27,Thursday,U,UES101P
TimeTable,1A28,Thursday,U,UMA023T
TimeTable,1A31,Thursday,U,UES101L
TimeTable,1A54,Thursday,U,UMA023T
TimeTable,1A63,Thursday,U,UES101P
TimeTable,1A64,Thursday,U,UPH013T
TimeTable,1A71,Thursday,U,UPH013T
TimeTable,1A72,Thursday,U,UES101T
TimeTable,1A73,Thursday,U,UMA023T
TimeTable,1A83,Thursday,U,UES101P
TimeTable,1A91,Thursday,U,UPH013L
TimeTable,1X11,Thursday,U,UBT008L
TimeTable,1X21,Thursday,U,UMA015L
TimeTable,1X23,Thursday,U,UCT102L
TimeTable,1A11,Thursday,E,B109
TimeTable,1A12,Thursday,E,G317
TimeTable,1A13,Thursday,E,B223
TimeTable,1A14,Thursday,E,C309
TimeTable,1A15,Thursday,E,G310
TimeTable,1A16,Thursday,E,W/SHOP
TimeTable,1A23,Thursday,E,G312
TimeTable,1A24,Thursday,E,F311
TimeTable,1A25,Thursday,E,F312
TimeTable,1A26,Thursday,E,G325
TimeTable,1A27,Thursday,E,CAD-1
TimeTable,1A28,Thursday,E,T202
TimeTable,1A31,Thursday,E,LT103
TimeTable,1A54,Thursday,E,E302
TimeTable,1A63,Thursday,E,MED/CAD
TimeTable,1A64,Thursday,E,F112
TimeTable,1A71,Thursday,E,T201
TimeTable,1A72,Thursday,E,F310
TimeTable,1A73,Thursday,E,E306
TimeTable,1A83,Thursday,E,MED CAD
TimeTable,1A91,Thursday,E,LP107
TimeTable,1X11,Thursday,E,F201
TimeTable,1X21,Thursday,E,E307
TimeTable,1X23,Thursday,E,E108
TimeTable,1A11,Thursday,E,LAB
TimeTable,1A12,Thursday,E,LAB
TimeTable,1A13,Thursday,E,LAB
TimeTable,1A14,Thursday,E,LAB
TimeTable,1A15,Thursday,E,LAB-2
TimeTable,1A16,Thursday,E,DG
TimeTable,1A23,Thursday,E,LAB-1
TimeTable,1A24,Thursday,E,ROK
TimeTable,1A25,Thursday,E,GUP
TimeTable,1A26,Thursday,E,LAB-3
TimeTable,1A27,Thursday,E,LAB
TimeTable,1A28,Thursday,E,UPH013T
TimeTable,1A31,Thursday,E,UES102L
TimeTable,1A63,Thursday,E,LAB-3
TimeTable,1A64,Thursday,E,UMA023T
TimeTable,1A71,Thursday,E,UMA023T
TimeTable,1A72,Thursday,E,PTK/LC7
TimeTable,1A73,Thursday,E,UPH013T
TimeTable,1A83,Thursday,E,LAB-2
TimeTable,1A91,Thursday,E,UMA023L
TimeTable,1X11,Thursday,E,UPH013L
TimeTable,1X21,Thursday,E,UMA015T
TimeTable,1X23,Thursday,E,UCT101L
TimeTable,1A11,Thursday,S,EF
TimeTable,1A12,Thursday,S,SAL
TimeTable,1A13,Thursday,S,LC1
TimeTable,1A14,Thursday,S,PA
TimeTable,1A15,Thursday,S,LC9
TimeTable,1A23,Thursday,S,PPS
TimeTable,1A26,Thursday,S,RKU/LC37
TimeTable,1A27,Thursday,S,SBH
TimeTable,1A28,Thursday,S,T202
TimeTable,1A31,Thursday,S,LT103
TimeTable,1A63,Thursday,S,LC6
TimeTable,1A64,Thursday,S,F112
TimeTable,1A71,Thursday,S,T201
TimeTable,1A73,Thursday,S,E306
TimeTable,1A83,Thursday,S,ARG/LC9
TimeTable,1A91,Thursday,S,LP107
TimeTable,1X11,Thursday,S,F201
TimeTable,1X21,Thursday,S,E307
TimeTable,1X23,Thursday,S,E108
TimeTable,1A11,Thursday,S,UES101T
TimeTable,1A12,Thursday,S,UES101T
TimeTable,1A13,Thursday,S,UES101T
TimeTable,1A14,Thursday,S,UPH013P
TimeTable,1A15,Thursday,S,UES101P
TimeTable,1A16,Thursday,S,UPH013P
TimeTable,1A17,Thursday,S,UES101P
TimeTable,1A18,Thursday,S,UES101P
TimeTable,1A21,Thursday,S,UMA023L
TimeTable,1A34,Thursday,S,UPH013T
TimeTable,1A37,Thursday,S,UPH013P
TimeTable,1A38,Thursday,S,UMA023T
TimeTable,1A71,Thursday,S,UMA023L
TimeTable,1X11,Thursday,S,UMA005/UMA022L
TimeTable,1X23,Thursday,S,UCT101T
TimeTable,1A11,Thursday,D,F311
TimeTable,1A12,Thursday,D,F312
TimeTable,1A13,Thursday,D,F310
TimeTable,1A14,Thursday,D,G312
TimeTable,1A15,Thursday,D,CAD-1
TimeTable,1A16,Thursday,D,G310
TimeTable,1A17,Thursday,D,CAD-2
TimeTable,1A18,Thursday,D,CAD-3
TimeTable,1A21,Thursday,D,LT103
TimeTable,1A34,Thursday,D,E305
TimeTable,1A37,Thursday,D,G325
TimeTable,1A38,Thursday,D,T201
TimeTable,1A71,Thursday,D,LP107
TimeTable,1X11,Thursday,D,F201/LP101
TimeTable,1X23,Thursday,D,E306
TimeTable,1A11,Thursday,D,PWS
TimeTable,1A12,Thursday,D,NDS
TimeTable,1A13,Thursday,D,SNL
TimeTable,1A14,Thursday,D,LAB
TimeTable,1A15,Thursday,D,LAB
TimeTable,1A16,Thursday,D,LAB-2
TimeTable,1A17,Thursday,D,LAB
TimeTable,1A18,Thursday,D,LAB
